3:28	ネムレス	草
3:28	なじー	またかｗ
3:28	チィヤ	×と〇逆なのかな
3:28	暁宵	ぽんこつすぎる
3:28	ダイス	草
3:29	tk sakura	決定ボタンが他と違うんだよな
3:29	飛鳥	またかｗ
3:29	とき	草
3:29	桜夏	草
3:29	きなこ	草
3:30	やあけ	キャンセルしてたかw
3:30	グリヴェン	いつも通りで草
3:31	zu ki	あるある
3:32	Levith	アメリカかな？
3:32	みなせ	草
3:33	R K	びびった…
3:33	イベリコ豚丼	草
3:33	いざよいさくや	初手箱コン特有の間違い
3:33	ElixiR /N	なにこのゲーム？
3:33	ns zn	スチームはわりとある
3:33	なむ	まだコントローラ慣れてないのｗ
3:34	璃月アフロ	オートセーブなしなんだ
3:34	のりしお	洋ゲーのやりすぎかな？
3:34	はるめたる	草
3:34	唐揚げ大好き	またボタン設定かｗ
3:35	ププリンΩ	草
3:35	カラスは可愛いのですよ?	草
3:35	常葉ジン	こんばんはー
3:36	もるぽん	いつもの箱コン
3:36	Westeria	またかー
3:36	司令_つかされい	こまめにセーブしないとな
3:37	グレブナー基底	草
3:37	友利匡志	こんばんは
3:37	Akiteru Fjimoto	演出かとおもったw
3:37	順平	草
3:38	トリウナギ	そういう演出かとおもた
3:38	ごりらごりら	それ前もやったよなあ！？
3:38	怠もの	ポンコツは相変わらずか・・
3:38	アイリス	ボタン確認ヨシ！
3:38	ふじけん	あるある
3:38	ころころぬん	えー！？（Aだけに）
3:39	司-つかさ-	FFX
3:39	ニシェア's コリスノー	出たなコントローラーあるあるボタンスワップ
3:40	くろらびP【okamotoon】	草
3:40	孤高の探索者	草
3:40	Awa Awa Bet Cre	草
3:40	四季綾ノ乃	草
3:41	taka32 S	草
3:41	Jジェイ	よくあるアレだねw
3:41	ろくじょう	X箱の癖？ｗ
3:41	モモンガ 建築祭初代MVP	泣いて良い？
3:42	バルビン	この画面懐かしいな
3:42	かぷ	ボタン設定変えとく？
3:42	こじげん	詰みが早すぎる
3:42	コタケリョウ	初手からポンコツ・・・
3:43	アセリア	凝ってる
3:43	スピスピ	コントローラー逆さに持ってない？
3:44	みやまちかげ	箱コンでも使っておられる？
